_id	        time	        sid	Total	Online	
2695637	2023-01-12T15:00:00	87891	3599776	0	0
2695638	2023-01-12T16:00:00	87891	3599776	0	0
2695639	2023-01-12T17:00:00	87891	3599776	0	0
2695640	2023-01-12T18:00:00	87891	3599776	0	0
2695641	2023-01-12T19:00:00	87891	3599776	0	0
2695642	2023-01-12T20:00:00	87891	3599776	0	0
2695643	2023-01-12T21:00:00	87891	3599776	0	0
2695644	2023-01-12T22:00:00	87891	3599776	0	0
2695645	2023-01-12T23:00:00	87891	3599776	0	0
2695646	2023-01-12T00:00:00	15523	1972209982	0	0
2695647	2023-01-12T01:00:00	15523	1972209982	0	0
2695648	2023-01-12T02:00:00	15523	1972209982	0	0
2695649	2023-01-12T03:00:00	15523	1972209982	0	0
2695650	2023-01-12T04:00:00	15523	1972209982	0	0
2695651	2023-01-12T05:00:00	15523	1972209982	0	0
2695652	2023-01-12T06:00:00	15523	1972209982	0	0
2695653	2023-01-12T07:00:00	15523	1972209982	0	0
2695654	2023-01-12T08:00:00	15523	1972209982	0	0
2695655	2023-01-12T09:00:00	15523	1972209982	1024	0
2695656	2023-01-12T10:00:00	15523	1972211006	4740	0
2695657	2023-01-12T11:00:00	15523	1972215746	8900	0
2695658	2023-01-12T12:00:00	15523	1972224646	14950	0
2695659	2023-01-12T13:00:00	15523	1972239596	13244	0
2695660	2023-01-12T14:00:00	15523	1972252840	8422	0
2695661	2023-01-12T15:00:00	15523	1972261262	4240	0
2695662	2023-01-12T16:00:00	15523	1972265502	0	0
2695663	2023-01-12T17:00:00	15523	1972265502	0	0
2695664	2023-01-12T18:00:00	15523	1972265502	0	0
2695665	2023-01-12T19:00:00	15523	1972265502	0	0
2695666	2023-01-12T20:00:00	15523	1972265502	0	0
2695667	2023-01-12T21:00:00	15523	1972265502	0	0
2695668	2023-01-12T22:00:00	15523	1972265502	0	0
2695669	2023-01-12T23:00:00	15523	1972265502	0	0
2695670	2023-01-12T00:00:00	54286	323027232	0	0
2695671	2023-01-12T01:00:00	54286	323027232	0	0
2695672	2023-01-12T02:00:00	54286	323027232	0	0
2695673	2023-01-12T03:00:00	54286	323027232	0	0
2695674	2023-01-12T04:00:00	54286	323027232	0	0
2695675	2023-01-12T05:00:00	54286	323027232	0	0
2695676	2023-01-12T06:00:00	54286	323027232	0	0
2695677	2023-01-12T07:00:00	54286	323027232	0	0
2695678	2023-01-12T08:00:00	54286	323027232	0	0
2695679	2023-01-12T09:00:00	54286	323027232	0	0
2695680	2023-01-12T10:00:00	54286	323027232	285	0
2695681	2023-01-12T11:00:00	54286	323027517	617	0
2695682	2023-01-12T12:00:00	54286	323028134	1102	0
2695683	2023-01-12T13:00:00	54286	323029236	958	0
2695684	2023-01-12T14:00:00	54286	323030194	565	0
2695685	2023-01-12T15:00:00	54286	323030759	256	0
2695686	2023-01-12T16:00:00	54286	323031015	0	0
2695687	2023-01-12T17:00:00	54286	323031015	0	0
2695688	2023-01-12T18:00:00	54286	323031015	0	0
2695689	2023-01-12T19:00:00	54286	323031015	0	0
2695690	2023-01-12T20:00:00	54286	323031015	0	0
2695691	2023-01-12T21:00:00	54286	323031015	0	0
2695692	2023-01-12T22:00:00	54286	323031015	0	0
2695693	2023-01-12T23:00:00	54286	323031015	0	0
2695694	2023-01-12T00:00:00	57124	16376600	0	0
2695695	2023-01-12T01:00:00	57124	16376600	0	0
2695696	2023-01-12T02:00:00	57124	16376600	0	0
2695697	2023-01-12T03:00:00	57124	16376600	0	0
2695698	2023-01-12T04:00:00	57124	16376600	0	0
2695699	2023-01-12T05:00:00	57124	16376600	0	0
2695700	2023-01-12T06:00:00	57124	16376600	0	0
2695701	2023-01-12T07:00:00	57124	16376600	0	0
2695702	2023-01-12T08:00:00	57124	16376600	0	0
2695703	2023-01-12T09:00:00	57124	16376600	0	0
2695704	2023-01-12T10:00:00	57124	16376600	0	0
2695705	2023-01-12T11:00:00	57124	16376600	0	0
2695706	2023-01-12T12:00:00	57124	16376600	30	0
2695707	2023-01-12T13:00:00	57124	16376630	70	0
2695708	2023-01-12T14:00:00	57124	16376700	60	0
2695709	2023-01-12T15:00:00	57124	16376760	50	0
2695710	2023-01-12T16:00:00	57124	16376810	0	0
2695711	2023-01-12T17:00:00	57124	16376810	0	0
2695712	2023-01-12T18:00:00	57124	16376810	0	0
2695713	2023-01-12T19:00:00	57124	16376810	0	0
2695714	2023-01-12T20:00:00	57124	16376810	0	0
2695715	2023-01-12T21:00:00	57124	16376810	0	0
2695716	2023-01-12T22:00:00	57124	16376810	0	0
2695717	2023-01-12T23:00:00	57124	16376810	0	0
2695718	2023-01-12T00:00:00	57115	25575480	0	0
2695719	2023-01-12T01:00:00	57115	25575480	0	0
2695720	2023-01-12T02:00:00	57115	25575480	0	0
2695721	2023-01-12T03:00:00	57115	25575480	0	0
2695722	2023-01-12T04:00:00	57115	25575480	0	0
2695723	2023-01-12T05:00:00	57115	25575480	0	0
2695724	2023-01-12T06:00:00	57115	25575480	0	0
2695725	2023-01-12T07:00:00	57115	25575480	0	0
2695726	2023-01-12T08:00:00	57115	25575480	0	0
2695727	2023-01-12T09:00:00	57115	25575480	0	0
2695728	2023-01-12T10:00:00	57115	25575480	0	0
2695729	2023-01-12T11:00:00	57115	25575480	0	0
2695730	2023-01-12T12:00:00	57115	25575480	0	0
2695731	2023-01-12T13:00:00	57115	25575480	0	0
2695732	2023-01-12T14:00:00	57115	25575480	0	0
2695733	2023-01-12T15:00:00	57115	25575480	0	0
2695734	2023-01-12T16:00:00	57115	25575480	0	0
2695735	2023-01-12T17:00:00	57115	25575480	0	0
2695736	2023-01-12T18:00:00	57115	25575480	0	0
2695737	2023-01-12T19:00:00	57115	25575480	0	0
2695738	2023-01-12T20:00:00	57115	25575480	0	0
2695739	2023-01-12T21:00:00	57115	25575480	0	0
2695740	2023-01-12T22:00:00	57115	25575480	0	0
2695741	2023-01-12T23:00:00	57115	25575480	0	0
2695742	2023-01-12T00:00:00	57116	22319680	0	0
2695743	2023-01-12T01:00:00	57116	22319680	0	0
2695744	2023-01-12T02:00:00	57116	22319680	0	0
2695745	2023-01-12T03:00:00	57116	22319680	0	0
2695746	2023-01-12T04:00:00	57116	22319680	0	0
2695747	2023-01-12T05:00:00	57116	22319680	0	0
2695748	2023-01-12T06:00:00	57116	22319680	0	0
2695749	2023-01-12T07:00:00	57116	22319680	0	0
2695750	2023-01-12T08:00:00	57116	22319680	0	0
2695751	2023-01-12T09:00:00	57116	22319680	0	0
2695752	2023-01-12T10:00:00	57116	22319680	0	0
2695753	2023-01-12T11:00:00	57116	22319680	0	0
2695754	2023-01-12T12:00:00	57116	22319680	0	0
2695755	2023-01-12T13:00:00	57116	22319680	0	0
2695756	2023-01-12T14:00:00	57116	22319680	0	0
2695757	2023-01-12T15:00:00	57116	22319680	0	0
2695758	2023-01-12T16:00:00	57116	22319680	0	0
2695759	2023-01-12T17:00:00	57116	22319680	0	0
2695760	2023-01-12T18:00:00	57116	22319680	0	0
2695761	2023-01-12T19:00:00	57116	22319680	0	0
2695762	2023-01-12T20:00:00	57116	22319680	0	0
2695763	2023-01-12T21:00:00	57116	22319680	0	0
2695764	2023-01-12T22:00:00	57116	22319680	0	0
2695765	2023-01-12T23:00:00	57116	22319680	0	0
2695766	2023-01-12T00:00:00	54405	110839800	0	0
2695767	2023-01-12T01:00:00	54405	110839800	0	0
2695768	2023-01-12T02:00:00	54405	110839800	0	0
2695769	2023-01-12T03:00:00	54405	110839800	0	0
2695770	2023-01-12T04:00:00	54405	110839800	0	0
2695771	2023-01-12T05:00:00	54405	110839800	0	0
2695772	2023-01-12T06:00:00	54405	110839800	0	0
2695773	2023-01-12T07:00:00	54405	110839800	0	0
2695774	2023-01-12T08:00:00	54405	110839800	0	0
2695775	2023-01-12T09:00:00	54405	110839800	96	0
2695776	2023-01-12T10:00:00	54405	110839896	208	0
2695777	2023-01-12T11:00:00	54405	110840104	704	0
2695778	2023-01-12T12:00:00	54405	110840808	792	0
2695779	2023-01-12T13:00:00	54405	110841600	600	0
2695780	2023-01-12T14:00:00	54405	110842200	504	0
2695781	2023-01-12T15:00:00	54405	110842704	392	0
2695782	2023-01-12T16:00:00	54405	110843096	0	0
2695783	2023-01-12T17:00:00	54405	110843096	0	0
2695784	2023-01-12T18:00:00	54405	110843096	0	0
2695785	2023-01-12T19:00:00	54405	110843096	0	0
2695786	2023-01-12T20:00:00	54405	110843096	0	0
2695787	2023-01-12T21:00:00	54405	110843096	0	0
2695788	2023-01-12T22:00:00	54405	110843096	0	0
2695789	2023-01-12T23:00:00	54405	110843096	0	0
2695790	2023-01-12T00:00:00	84673	11293091	0	0
2695791	2023-01-12T01:00:00	84673	11293091	0	0
2695792	2023-01-12T02:00:00	84673	11293091	0	0
2695793	2023-01-12T03:00:00	84673	11293091	0	0
2695794	2023-01-12T04:00:00	84673	11293091	0	0
2695795	2023-01-12T05:00:00	84673	11293091	0	0
2695796	2023-01-12T06:00:00	84673	11293091	0	0
2695797	2023-01-12T07:00:00	84673	11293091	0	0
2695798	2023-01-12T08:00:00	84673	11293091	0	0
2695799	2023-01-12T09:00:00	84673	11293091	7	0
2695800	2023-01-12T10:00:00	84673	11293098	27	0
2695801	2023-01-12T11:00:00	84673	11293125	128	0
2695802	2023-01-12T12:00:00	84673	11293253	186	0
2695803	2023-01-12T13:00:00	84673	11293439	102	0
2695804	2023-01-12T14:00:00	84673	11293541	134	0
2695805	2023-01-12T15:00:00	84673	11293675	60	0
2695806	2023-01-12T16:00:00	84673	11293735	0	0
2695807	2023-01-12T17:00:00	84673	11293735	0	0
2695808	2023-01-12T18:00:00	84673	11293735	0	0
2695809	2023-01-12T19:00:00	84673	11293735	0	0
2695810	2023-01-12T20:00:00	84673	11293735	0	0
2695811	2023-01-12T21:00:00	84673	11293735	0	0
2695812	2023-01-12T22:00:00	84673	11293735	0	0
2695813	2023-01-12T23:00:00	84673	11293735	0	0
2695814	2023-01-12T00:00:00	57126	22818880	0	0
2695815	2023-01-12T01:00:00	57126	22818880	0	0
2695816	2023-01-12T02:00:00	57126	22818880	0	0
2695817	2023-01-12T03:00:00	57126	22818880	0	0
2695818	2023-01-12T04:00:00	57126	22818880	0	0
2695819	2023-01-12T05:00:00	57126	22818880	0	0
2695820	2023-01-12T06:00:00	57126	22818880	0	0
2695821	2023-01-12T07:00:00	57126	22818880	0	0
2695822	2023-01-12T08:00:00	57126	22818880	0	0
2695823	2023-01-12T09:00:00	57126	22818880	0	0
2695824	2023-01-12T10:00:00	57126	22818880	0	0
2695825	2023-01-12T11:00:00	57126	22818880	0	0
2695826	2023-01-12T12:00:00	57126	22818880	0	0
2695827	2023-01-12T13:00:00	57126	22818880	0	0
2695828	2023-01-12T14:00:00	57126	22818880	0	0
2695829	2023-01-12T15:00:00	57126	22818880	0	0
2695830	2023-01-12T16:00:00	57126	22818880	0	0
2695831	2023-01-12T17:00:00	57126	22818880	0	0
2695832	2023-01-12T18:00:00	57126	22818880	0	0
2695833	2023-01-12T19:00:00	57126	22818880	0	0
2695834	2023-01-12T20:00:00	57126	22818880	0	0
2695835	2023-01-12T21:00:00	57126	22818880	0	0
2695836	2023-01-12T22:00:00	57126	22818880	0	0
2695837	2023-01-12T23:00:00	57126	22818880	0	0
2695838	2023-01-12T00:00:00	82445	26458000	0	0
2695839	2023-01-12T01:00:00	82445	26458000	0	0
2695840	2023-01-12T02:00:00	82445	26458000	0	0
2695841	2023-01-12T03:00:00	82445	26458000	0	0
2695842	2023-01-12T04:00:00	82445	26458000	0	0
2695843	2023-01-12T05:00:00	82445	26458000	0	0
2695844	2023-01-12T06:00:00	82445	26458000	0	0
2695845	2023-01-12T07:00:00	82445	26458000	0	0
2695846	2023-01-12T08:00:00	82445	26458000	0	0
2695847	2023-01-12T09:00:00	82445	26458000	0	0
2695848	2023-01-12T10:00:00	82445	26458000	0	0
2695849	2023-01-12T11:00:00	82445	26458000	200	0
2695850	2023-01-12T12:00:00	82445	26458200	200	0
2695851	2023-01-12T13:00:00	82445	26458400	200	0
2695852	2023-01-12T14:00:00	82445	26458600	102	0
2695853	2023-01-12T15:00:00	82445	26458702	0	0
2695854	2023-01-12T16:00:00	82445	26458702	0	0
2695855	2023-01-12T17:00:00	82445	26458702	0	0
2695856	2023-01-12T18:00:00	82445	26458702	0	0
2695857	2023-01-12T19:00:00	82445	26458702	0	0
2695858	2023-01-12T20:00:00	82445	26458702	0	0
2695859	2023-01-12T21:00:00	82445	26458702	0	0
2695860	2023-01-12T22:00:00	82445	26458702	0	0
2695861	2023-01-12T23:00:00	82445	26458702	0	0
2695862	2023-01-12T00:00:00	54282	35211612	0	0
2695863	2023-01-12T01:00:00	54282	35211612	0	0
2695864	2023-01-12T02:00:00	54282	35211612	0	0
2695865	2023-01-12T03:00:00	54282	35211612	0	0
2695866	2023-01-12T04:00:00	54282	35211612	0	0
2695867	2023-01-12T05:00:00	54282	35211612	0	0
2695868	2023-01-12T06:00:00	54282	35211612	0	0
2695869	2023-01-12T07:00:00	54282	35211612	0	0
2695870	2023-01-12T08:00:00	54282	35211612	0	0
2695871	2023-01-12T09:00:00	54282	35211612	0	0
2695872	2023-01-12T10:00:00	54282	35211612	14	0
2695873	2023-01-12T11:00:00	54282	35211626	54	0
2695874	2023-01-12T12:00:00	54282	35211680	68	0
2695875	2023-01-12T13:00:00	54282	35211748	62	0
2695876	2023-01-12T14:00:00	54282	35211810	54	0
2695877	2023-01-12T15:00:00	54282	35211864	26	0
2695878	2023-01-12T16:00:00	54282	35211890	0	0
2695879	2023-01-12T17:00:00	54282	35211890	0	0
2695880	2023-01-12T18:00:00	54282	35211890	0	0
2695881	2023-01-12T19:00:00	54282	35211890	0	0
2695882	2023-01-12T20:00:00	54282	35211890	0	0
2695883	2023-01-12T21:00:00	54282	35211890	0	0
2695884	2023-01-12T22:00:00	54282	35211890	0	0
2695885	2023-01-12T23:00:00	54282	35211890	0	0
2695886	2023-01-12T00:00:00	54378	74127304	0	0
2695887	2023-01-12T01:00:00	54378	74127304	0	0
2695888	2023-01-12T02:00:00	54378	74127304	0	0
2695889	2023-01-12T03:00:00	54378	74127304	0	0
2695890	2023-01-12T04:00:00	54378	74127304	0	0
2695891	2023-01-12T05:00:00	54378	74127304	0	0
2695892	2023-01-12T06:00:00	54378	74127304	0	0
2695893	2023-01-12T07:00:00	54378	74127304	0	0
2695894	2023-01-12T08:00:00	54378	74127304	0	0
2695895	2023-01-12T09:00:00	54378	74127304	96	0
2695896	2023-01-12T10:00:00	54378	74127400	304	0
2695897	2023-01-12T11:00:00	54378	74127704	896	0
2695898	2023-01-12T12:00:00	54378	74128600	1200	0
2695899	2023-01-12T13:00:00	54378	74129800	1008	0
2695900	2023-01-12T14:00:00	54378	74130808	896	0
2695901	2023-01-12T15:00:00	54378	74131704	496	0
2695902	2023-01-12T16:00:00	54378	74132200	0	0
2695903	2023-01-12T17:00:00	54378	74132200	0	0
2695904	2023-01-12T18:00:00	54378	74132200	0	0
2695905	2023-01-12T19:00:00	54378	74132200	0	0
2695906	2023-01-12T20:00:00	54378	74132200	0	0
2695907	2023-01-12T21:00:00	54378	74132200	0	0
2695908	2023-01-12T22:00:00	54378	74132200	0	0
2695909	2023-01-12T23:00:00	54378	74132200	0	0
2695910	2023-01-12T00:00:00	54290	148195571	0	0
2695911	2023-01-12T01:00:00	54290	148195571	0	0
2695912	2023-01-12T02:00:00	54290	148195571	0	0
2695913	2023-01-12T03:00:00	54290	148195571	0	0
2695914	2023-01-12T04:00:00	54290	148195571	0	0
2695915	2023-01-12T05:00:00	54290	148195571	0	0
2695916	2023-01-12T06:00:00	54290	148195571	0	0
2695917	2023-01-12T07:00:00	54290	148195571	0	0
2695918	2023-01-12T08:00:00	54290	148195571	0	0
2695919	2023-01-12T09:00:00	54290	148195571	12	0
2695920	2023-01-12T10:00:00	54290	148195583	134	0
2695921	2023-01-12T11:00:00	54290	148195717	401	0
2695922	2023-01-12T12:00:00	54290	148196118	589	0
2695923	2023-01-12T13:00:00	54290	148196707	454	0
2695924	2023-01-12T14:00:00	54290	148197161	430	0
2695925	2023-01-12T15:00:00	54290	148197591	273	0
2695926	2023-01-12T16:00:00	54290	148197864	2	0
2695927	2023-01-12T17:00:00	54290	148197866	0	0
2695928	2023-01-12T18:00:00	54290	148197866	0	0
2695929	2023-01-12T19:00:00	54290	148197866	0	0
2695930	2023-01-12T20:00:00	54290	148197866	0	0
2695931	2023-01-12T21:00:00	54290	148197866	0	0
2695932	2023-01-12T22:00:00	54290	148197866	0	0
2695933	2023-01-12T23:00:00	54290	148197866	0	0
2695934	2023-01-12T00:00:00	54394	351175310	0	0
2695935	2023-01-12T01:00:00	54394	351175310	0	0
2695936	2023-01-12T02:00:00	54394	351175310	0	0
2695937	2023-01-12T03:00:00	54394	351175310	0	0
2695938	2023-01-12T04:00:00	54394	351175310	0	0
2695939	2023-01-12T05:00:00	54394	351175310	0	0
2695940	2023-01-12T06:00:00	54394	351175310	0	0
2695941	2023-01-12T07:00:00	54394	351175310	0	0
2695942	2023-01-12T08:00:00	54394	351175310	0	0
2695943	2023-01-12T09:00:00	54394	351175310	0	0
2695944	2023-01-12T10:00:00	54394	351175310	0	0
2695945	2023-01-12T11:00:00	54394	351175310	0	0
2695946	2023-01-12T12:00:00	54394	351175310	0	0
2695947	2023-01-12T13:00:00	54394	351175310	0	0
2695948	2023-01-12T14:00:00	54394	351175310	0	0
2695949	2023-01-12T15:00:00	54394	351175310	0	0
2695950	2023-01-12T16:00:00	54394	351175310	0	0
2695951	2023-01-12T17:00:00	54394	351175310	0	0
2695952	2023-01-12T18:00:00	54394	351175310	0	0
2695953	2023-01-12T19:00:00	54394	351175310	0	0
2695954	2023-01-12T20:00:00	54394	351175310	0	0
2695955	2023-01-12T21:00:00	54394	351175310	0	0
2695956	2023-01-12T22:00:00	54394	351175310	0	0
2695957	2023-01-12T23:00:00	54394	351175310	0	0
2695958	2023-01-12T00:00:00	54401	26786653	0	0
2695959	2023-01-12T01:00:00	54401	26786653	0	0
2695960	2023-01-12T02:00:00	54401	26786653	0	0
2695961	2023-01-12T03:00:00	54401	26786653	0	0
2695962	2023-01-12T04:00:00	54401	26786653	0	0
2695963	2023-01-12T05:00:00	54401	26786653	0	0
2695964	2023-01-12T06:00:00	54401	26786653	0	0
2695965	2023-01-12T07:00:00	54401	26786653	0	0
2695966	2023-01-12T08:00:00	54401	26786653	0	0
2695967	2023-01-12T09:00:00	54401	26786653	0	0
2695968	2023-01-12T10:00:00	54401	26786653	33	0
2695969	2023-01-12T11:00:00	54401	26786686	51	0
2695970	2023-01-12T12:00:00	54401	26786737	64	0
2695971	2023-01-12T13:00:00	54401	26786801	53	0
2695972	2023-01-12T14:00:00	54401	26786854	36	0
2695973	2023-01-12T15:00:00	54401	26786890	11	0
2695974	2023-01-12T16:00:00	54401	26786901	0	0
2695975	2023-01-12T17:00:00	54401	26786901	0	0
2695976	2023-01-12T18:00:00	54401	26786901	0	0
2695977	2023-01-12T19:00:00	54401	26786901	0	0
2695978	2023-01-12T20:00:00	54401	26786901	0	0
2695979	2023-01-12T21:00:00	54401	26786901	0	0
2695980	2023-01-12T22:00:00	54401	26786901	0	0
2695981	2023-01-12T23:00:00	54401	26786901	0	0
2695982	2023-01-12T00:00:00	2506	419746777	0	0
2695983	2023-01-12T01:00:00	2506	419746777	0	0
2695984	2023-01-12T02:00:00	2506	419746777	0	0
2695985	2023-01-12T03:00:00	2506	419746777	0	0
2695986	2023-01-12T04:00:00	2506	419746777	0	0
2695987	2023-01-12T05:00:00	2506	419746777	0	0
2695988	2023-01-12T06:00:00	2506	419746777	0	0
2695989	2023-01-12T07:00:00	2506	419746777	0	0
2695990	2023-01-12T08:00:00	2506	419746777	0	0
2695991	2023-01-12T09:00:00	2506	419746777	78	0
2695992	2023-01-12T10:00:00	2506	419746855	502	0
2695993	2023-01-12T11:00:00	2506	419747357	1704	0
2695994	2023-01-12T12:00:00	2506	419749061	2016	0
2695995	2023-01-12T13:00:00	2506	419751077	1425	0
2695996	2023-01-12T14:00:00	2506	419752502	1367	0
2695997	2023-01-12T15:00:00	2506	419753869	884	0
2695998	2023-01-12T16:00:00	2506	419754753	1	0
2695999	2023-01-12T17:00:00	2506	419754754	0	0
2696000	2023-01-12T18:00:00	2506	419754754	0	0
2696001	2023-01-12T19:00:00	2506	419754754	0	0
2696002	2023-01-12T20:00:00	2506	419754754	0	0
2696003	2023-01-12T21:00:00	2506	419754754	0	0
2696004	2023-01-12T22:00:00	2506	419754754	0	0
2696005	2023-01-12T23:00:00	2506	419754754	0	0
2696006	2023-01-12T00:00:00	54396	342536028	0	0
2696007	2023-01-12T01:00:00	54396	342536028	0	0
2696008	2023-01-12T02:00:00	54396	342536028	0	0
2696009	2023-01-12T03:00:00	54396	342536028	0	0
2696010	2023-01-12T04:00:00	54396	342536028	0	0
2696011	2023-01-12T05:00:00	54396	342536028	0	0
2696012	2023-01-12T06:00:00	54396	342536028	0	0
2696013	2023-01-12T07:00:00	54396	342536028	0	0
2696014	2023-01-12T08:00:00	54396	342536028	0	0
2696015	2023-01-12T09:00:00	54396	342536028	113	0
2696016	2023-01-12T10:00:00	54396	342536141	528	0
2696017	2023-01-12T11:00:00	54396	342536669	1232	0
2696018	2023-01-12T12:00:00	54396	342537901	1995	0
2696019	2023-01-12T13:00:00	54396	342539896	1509	0
2696020	2023-01-12T14:00:00	54396	342541405	874	0
2696021	2023-01-12T15:00:00	54396	342542279	472	0
2696022	2023-01-12T16:00:00	54396	342542751	5	0
2696023	2023-01-12T17:00:00	54396	342542756	0	0
2696024	2023-01-12T18:00:00	54396	342542756	0	0
2696025	2023-01-12T19:00:00	54396	342542756	0	0
2696026	2023-01-12T20:00:00	54396	342542756	0	0
2696027	2023-01-12T21:00:00	54396	342542756	0	0
2696028	2023-01-12T22:00:00	54396	342542756	0	0
2696029	2023-01-12T23:00:00	54396	342542756	0	0
2696030	2023-01-12T00:00:00	54390	499236816	0	0
2696031	2023-01-12T01:00:00	54390	499236816	0	0
2696032	2023-01-12T02:00:00	54390	499236816	0	0
2696033	2023-01-12T03:00:00	54390	499236816	0	0
2696034	2023-01-12T04:00:00	54390	499236816	0	0
2696035	2023-01-12T05:00:00	54390	499236816	0	0
2696036	2023-01-12T06:00:00	54390	499236816	0	0
2696037	2023-01-12T07:00:00	54390	499236816	0	0
2696038	2023-01-12T08:00:00	54390	499236816	0	0
2696039	2023-01-12T09:00:00	54390	499236816	27	0
2696040	2023-01-12T10:00:00	54390	499236843	400	0
2696041	2023-01-12T11:00:00	54390	499237243	1099	0
2696042	2023-01-12T12:00:00	54390	499238342	1716	0
2696043	2023-01-12T13:00:00	54390	499240058	1562	0
2696044	2023-01-12T14:00:00	54390	499241620	705	0
2696045	2023-01-12T15:00:00	54390	499242325	337	0
2696046	2023-01-12T16:00:00	54390	499242662	1	0
2696047	2023-01-12T17:00:00	54390	499242663	0	0
2696048	2023-01-12T18:00:00	54390	499242663	0	0
2696049	2023-01-12T19:00:00	54390	499242663	0	0
2696050	2023-01-12T20:00:00	54390	499242663	0	0
2696051	2023-01-12T21:00:00	54390	499242663	0	0
2696052	2023-01-12T22:00:00	54390	499242663	0	0
2696053	2023-01-12T23:00:00	54390	499242663	0	0
2696054	2023-01-12T00:00:00	54292	470686184	0	0
2696055	2023-01-12T01:00:00	54292	470686184	0	0
2696056	2023-01-12T02:00:00	54292	470686184	0	0
2696057	2023-01-12T03:00:00	54292	470686184	0	0
2696058	2023-01-12T04:00:00	54292	470686184	0	0
2696059	2023-01-12T05:00:00	54292	470686184	0	0
2696060	2023-01-12T06:00:00	54292	470686184	0	0
2696061	2023-01-12T07:00:00	54292	470686184	0	0
2696062	2023-01-12T08:00:00	54292	470686184	0	0
2696063	2023-01-12T09:00:00	54292	470686184	184	0
2696064	2023-01-12T10:00:00	54292	470686368	625	0
2696065	2023-01-12T11:00:00	54292	470686993	1695	0
2696066	2023-01-12T12:00:00	54292	470688688	2680	0
2696067	2023-01-12T13:00:00	54292	470691368	2507	0
2696068	2023-01-12T14:00:00	54292	470693875	1728	0
2696069	2023-01-12T15:00:00	54292	470695603	851	0
2696070	2023-01-12T16:00:00	54292	470696454	3	0
2696071	2023-01-12T17:00:00	54292	470696457	0	0
2696072	2023-01-12T18:00:00	54292	470696457	0	0
2696073	2023-01-12T19:00:00	54292	470696457	0	0
2696074	2023-01-12T20:00:00	54292	470696457	0	0
2696075	2023-01-12T21:00:00	54292	470696457	0	0
2696076	2023-01-12T22:00:00	54292	470696457	0	0
2696077	2023-01-12T23:00:00	54292	470696457	0	0
